Treatment,Mass,mean
B,397.1448644,0.0
B,397.1505232,0.0
B,397.165873,0.0
B,397.1812558,0.0
B,397.1867813,0.0
B,397.2233111,0.0
B,397.2595658,0.0
B,398.0155277,0.0
B,398.0269037,0.0
B,398.036582,0.0
B,398.0389767,0.0
B,398.0518266,0.0
B,398.0630238,0.0
B,398.0728806,0.0
B,398.0882441,0.0
B,398.1093565,0.0
B,398.12049,0.0
B,398.1246139,0.0
B,398.1456668,0.0
B,398.1821619,0.0
B,398.9025346,0.0
B,398.9994865,0.0
B,399.0108504,0.0
B,399.0205165,0.0
B,399.0229692,0.0
B,399.0357933,0.0
B,399.0415301,0.0
B,399.0471796,0.0
B,399.0488524,0.0
B,399.0569554,0.0
B,399.0593957,0.0
B,399.0682719,0.0
B,399.0722655,0.0
B,399.0753618,0.0
B,399.077932,0.0
B,399.0834758,0.0
B,399.0852693,0.0
B,399.0878528,0.0
B,399.0932887,0.0
B,399.1044637,0.0
B,399.108511,0.0
B,399.114303,0.0
B,399.1241062,0.0
B,399.1297009,0.0
B,399.1449933,0.0
B,399.156142,0.0
B,399.1603862,0.0
B,399.1660971,0.0
B,399.1813074,0.0
B,399.1845366,0.0
B,399.1868638,0.0
B,399.2024612,0.0
B,399.2389416,0.0
B,399.275236,0.0
B,400.0311354,0.0
B,400.0393996,0.0
B,400.0520952,0.0
B,400.0674413,0.0
B,400.0786182,0.0
B,400.0885613,0.0
B,400.1037822,0.0
B,400.1150345,0.0
B,400.1249678,0.0
B,400.140218,0.0
B,400.1506552,0.0
B,400.1612157,0.0
B,400.1977895,0.0
B,401.015187,0.0
B,401.0208004,0.0
B,401.0265139,0.0
B,401.0362283,0.0
B,401.0387096,0.0
B,401.0489578,0.0
B,401.0514298,0.0
B,401.0547081,0.0
B,401.0572113,0.0
B,401.0627702,0.0
B,401.0645589,0.0
B,401.0725901,0.0
B,401.0750478,0.0
B,401.0823235,0.0
B,401.0878721,0.0
B,401.0910973,0.0
B,401.0936831,0.0
B,401.0992793,0.0
B,401.1009396,0.0
B,401.1034589,0.0
B,401.1090012,0.0
B,401.1187031,0.0
B,401.1212372,0.0
B,401.1242036,0.0
B,401.12737,0.0
B,401.1397381,0.0
B,401.1453125,0.0
B,401.1550398,0.0
B,401.1574165,0.0
B,401.1606064,0.0
B,401.1761705,0.0
B,401.1817608,0.0
B,401.1969732,0.0
B,401.2180672,0.0
B,401.254494,0.0
B,402.0104369,0.0
B,402.0186293,0.0
B,402.0326046,0.0
B,402.0467219,0.0
B,402.057227,0.0
B,402.0681126,0.0
B,402.0703295,0.0
B,402.0831607,0.0
B,402.1042652,0.0
B,402.1193734,0.0
B,402.1406348,0.0
B,402.1558714,0.0
B,402.177038,0.0
B,402.2133285,0.0
B,402.2684128,0.0
B,402.9412872,0.0
B,402.9436754,0.0
B,402.9944521,0.0
B,403.0054809,0.0
B,403.0307266,0.0
B,403.0339314,0.0
B,403.0420186,0.0
B,403.0440784,0.0
B,403.0518814,0.0
B,403.0544195,0.0
B,403.0648966,0.0
B,403.0671429,0.0
B,403.0704034,0.0
B,403.0729882,0.0
B,403.0784639,0.0
B,403.0882983,0.0
B,403.0907805,0.0
B,403.0979688,0.0
B,403.1005344,0.0
B,403.1035078,0.0
B,403.1067332,0.0
B,403.109366,0.0
B,403.1149265,0.0
B,403.1165597,0.0
B,403.1190767,0.0
B,403.1246116,0.0
B,403.1343596,0.0
B,403.1369357,0.0
B,403.1399017,0.0
B,403.1555161,0.0
B,403.1610504,0.0
B,403.1707224,0.0
B,403.1733013,0.0
B,403.1763021,0.0
B,403.1917394,0.0
B,403.1949059,0.0
B,403.1972914,0.0
B,403.212588,0.0
B,403.2338509,0.0
B,403.9408638,0.0
B,404.025973,0.0
B,404.0372004,0.0
B,404.0623763,0.0
B,404.0835691,0.0
B,404.0987564,0.0
B,404.1093804,0.0
B,404.1199503,0.0
B,404.13514,0.0
B,404.1563123,0.0
B,404.1715436,0.0
B,404.1926585,0.0
B,404.938268,0.0
B,404.9406927,0.0
B,405.0100169,0.0
B,405.021257,0.0
B,405.0253484,0.0
B,405.0463268,0.0
B,405.0496451,0.0
B,405.0521731,0.0
B,405.0576222,0.0
B,405.0596668,0.0
B,405.0618413,0.0
B,405.0675955,0.0
B,405.0772449,0.0
B,405.082759,0.0
B,405.0833647,0.0
B,405.0859893,0.0
B,405.0885441,0.0
B,405.0940145,0.0
B,405.0958618,0.0
B,405.103853,0.0
B,405.1063844,0.0
B,405.1135887,0.0
B,405.1161171,0.0
B,405.1191499,0.0
B,405.1249861,0.0
B,405.1302886,0.0
B,405.132161,0.0
B,405.134714,0.0
B,405.1499772,0.0
B,405.1526446,0.0
B,405.155531,0.0
B,405.1710931,0.0
B,405.1766171,0.0
B,405.1919403,0.0
B,405.2074882,0.0
B,405.2130227,0.0
B,405.2913887,0.0
B,406.0054435,0.0
B,406.0416232,0.0
B,406.0527872,0.0
B,406.078002,0.0
B,406.0887351,0.0
B,406.0991624,0.0
B,406.1144242,0.0
B,406.1354903,0.0
B,406.1507618,0.0
B,406.1718831,0.0
B,406.1870804,0.0
B,407.0094899,0.0
B,407.0257006,0.0
B,407.0283485,0.0
B,407.0370801,0.0
B,407.0411071,0.0
B,407.0620129,0.0
B,407.0678202,0.0
B,407.0733423,0.0
B,407.0819182,0.0
B,407.092865,0.0
B,407.0984306,0.0
B,407.109645,0.0
B,407.1348118,0.0
B,407.1395777,0.0
B,407.1478534,0.0
B,407.150355,0.0
B,407.1656586,0.0
B,407.1711768,0.0
B,407.1867346,0.0
B,407.2076005,0.0
B,407.2108326,0.0
B,407.8988963,0.0
B,407.9015984,0.0
B,408.0209617,0.0
B,408.0362075,0.0
B,408.0475146,0.0
B,408.057298,0.0
B,408.0679995,0.0
B,408.0937009,0.0
B,408.1300998,0.0
B,408.1431,0.0
B,408.1512438,0.0
B,408.1664717,0.0
B,408.1772171,0.0
B,408.187515,0.0
B,408.2028376,0.0
B,409.0040155,0.0
B,409.004997,0.0
B,409.0202665,0.0
B,409.0316875,0.0
B,409.0412343,0.0
B,409.0439136,0.0
B,409.0525291,0.0
B,409.0566214,0.0
B,409.0591183,0.0
B,409.0670768,0.0
B,409.0776459,0.0
B,409.0889317,0.0
B,409.0928488,0.0
B,409.1140743,0.0
B,409.1253341,0.0
B,409.1450145,0.0
B,409.1504713,0.0
B,409.1634771,0.0
B,409.1660423,0.0
B,409.1868609,0.0
B,409.223233,0.0
B,410.0157225,0.0
B,410.0364824,0.0
B,410.0391744,0.0
B,410.0518147,0.0
B,410.0728981,0.0
B,410.0837463,0.0
B,410.1093019,0.0
B,410.120155,0.0
B,410.1456771,0.0
B,410.1490121,0.0
B,410.182093,0.0
B,410.9995951,0.0
B,411.0029328,0.0
B,411.0206577,0.0
B,411.023237,0.0
B,411.0359345,0.0
B,411.0420468,0.0
B,411.0472099,0.0
B,411.0569507,0.0
B,411.0596513,0.0
B,411.0682167,0.0
B,411.072178,0.0
B,411.0781283,0.0
B,411.0879843,0.0
B,411.0933454,0.0
B,411.1046061,0.0
B,411.1086398,0.0
B,411.1243805,0.0
B,411.1297331,0.0
B,411.1410111,0.0
B,411.1607472,0.0
B,411.1661291,0.0
B,411.1791084,0.0
B,411.2024933,0.0
B,411.2388775,0.0
B,412.0311515,0.0
B,412.052227,0.0
B,412.0550475,0.0
B,412.0675717,0.0
B,412.0786437,0.0
B,412.0886182,0.0
B,412.0994227,0.0
B,412.1038265,0.0
B,412.1150359,0.0
B,412.1249708,0.0
B,412.1358193,0.0
B,412.1614002,0.0
B,412.172192,0.0
B,412.9184489,0.0
B,413.0151234,0.0
B,413.0260856,0.0
B,413.0362253,0.0
B,413.0389301,0.0
B,413.0514694,0.0
B,413.0574533,0.0
B,413.0627449,0.0
B,413.0703263,0.0
B,413.0725891,0.0
B,413.0753258,0.0
B,413.083889,0.0
B,413.0878945,0.0
B,413.100937,0.0
B,413.1037941,0.0
B,413.1089954,0.0
B,413.1201428,0.0
B,413.1235433,0.0
B,413.1242089,0.0
B,413.1275744,0.0
B,413.1401296,0.0
B,413.1454366,0.0
B,413.1606262,0.0
B,413.1764159,0.0
B,413.1817704,0.0
B,413.1948127,0.0
B,413.218181,0.0
B,413.2545456,0.0
B,413.2910155,0.0
B,413.9180036,0.0
B,414.0104277,0.0
B,414.0210761,0.0
B,414.0397387,0.0
B,414.046764,0.0
B,414.0677834,0.0
B,414.0705943,0.0
B,414.0832085,0.0
B,414.0972889,0.0
B,414.1042032,0.0
B,414.1150597,0.0
B,414.1194089,0.0
B,414.1406108,0.0
B,414.1770141,0.0
B,414.9125833,0.0
B,414.9945141,0.0
B,415.0061465,0.0
B,415.0155438,0.0
B,415.0308229,0.0
B,415.041996,0.0
B,415.0453674,0.0
B,415.0519251,0.0
B,415.0546699,0.0
B,415.0672075,0.0
B,415.0700877,0.0
B,415.0707106,0.0
B,415.0732899,0.0
B,415.0785003,0.0
B,415.0802373,0.0
B,415.0830412,0.0
B,415.0882964,0.0
B,415.0911083,0.0
B,415.0980424,0.0
B,415.1007427,0.0
B,415.1035672,0.0
B,415.1068907,0.0
B,415.109681,0.0
B,415.1166061,0.0
B,415.1193794,0.0
B,415.1246559,0.0
B,415.1343815,0.0
B,415.1371463,0.0
B,415.1399175,0.0
B,415.1557469,0.0
B,415.1610367,0.0
B,415.1763414,0.0
B,415.1823159,0.0
B,415.1920959,0.0
B,415.1974206,0.0
B,415.2126296,0.0
B,415.2337863,0.0
B,415.2701875,0.0
B,416.0260792,0.0
B,416.0623747,0.0
B,416.0729427,0.0
B,416.0836115,0.0
B,416.0863971,0.0
B,416.0987762,0.0
B,416.109875,0.0
B,416.1129478,0.0
B,416.1199135,0.0
B,416.1307771,0.0
B,416.1351953,0.0
B,416.1459633,0.0
B,416.1562963,0.0
B,416.1671766,0.0
B,416.1926865,0.0
B,416.9569958,0.0
B,416.9597477,0.0
B,417.0100518,0.0
B,417.0213777,0.0
B,417.0309946,0.0
B,417.0339362,0.0
B,417.0463697,0.0
B,417.0497814,0.0
B,417.0576445,0.0
B,417.0594181,0.0
B,417.0674603,0.0
B,417.0703838,0.0
B,417.0771831,0.0
B,417.0827952,0.0
B,417.0857015,0.0
B,417.08885,0.0
B,417.0940007,0.0
B,417.0958246,0.0
B,417.0987115,0.0
B,417.1039318,0.0
B,417.1067705,0.0
B,417.1135997,0.0
B,417.1164885,0.0
B,417.1192083,0.0
B,417.1225507,0.0
B,417.1253083,0.0
B,417.1322169,0.0
B,417.1350745,0.0
B,417.1402842,0.0
B,417.1499862,0.0
B,417.1527806,0.0
B,417.155515,0.0
B,417.1562687,0.0
B,417.1713188,0.0
B,417.1766888,0.0
B,417.1918874,0.0
B,417.2105656,0.0
B,417.2131502,0.0
B,417.2283303,0.0
B,417.2435599,0.0
B,417.2493921,0.0
B,418.0054779,0.0
B,418.0417225,0.0
B,418.0446736,0.0
B,418.0499451,0.0
B,418.052477,0.0
B,418.0780574,0.0
B,418.0809384,0.0
B,418.0890582,0.0
B,418.0991805,0.0
B,418.1144313,0.0
B,418.1255143,0.0
B,418.1355735,0.0
B,418.138561,0.0
B,418.150814,0.0
B,418.1537709,0.0
B,418.1617396,0.0
B,418.1719571,0.0
B,418.2083275,0.0
B,418.2166383,0.0
B,418.2633744,0.0
B,418.9894736,0.0
B,419.0257198,0.0
B,419.0286013,0.0
B,419.0369509,0.0
B,419.0397943,0.0
B,419.0409396,0.0
B,419.0472004,0.0
B,419.0620013,0.0
B,419.065031,0.0
B,419.0656043,0.0
B,419.0732765,0.0
B,419.0762895,0.0
B,419.0832667,0.0
B,419.0860975,0.0
B,419.0928945,0.0
B,419.0958121,0.0
B,419.0984766,0.0
B,419.1014698,0.0
B,419.1096911,0.0
B,419.1114602,0.0
B,419.1195734,0.0
B,419.1223531,0.0
B,419.1292448,0.0
B,419.1321266,0.0
B,419.1348632,0.0
B,419.1377827,0.0
B,419.1478845,0.0
B,419.1507826,0.0
B,419.1558207,0.0
B,419.165627,0.0
B,419.1712379,0.0
B,419.1741198,0.0
B,419.1870935,0.0
B,419.1923017,0.0
B,419.2075136,0.0
B,419.2105615,0.0
B,419.2234554,0.0
B,419.2286684,0.0
B,420.0209946,0.0
B,420.036312,0.0
B,420.0572626,0.0
B,420.0682954,0.0
B,420.0714297,0.0
B,420.0936383,0.0
B,420.0965767,0.0
B,420.1047888,0.0
B,420.1078354,0.0
B,420.1148568,0.0
B,420.1300785,0.0
B,420.1330535,0.0
B,420.1411666,0.0
B,420.1511867,0.0
B,420.1663987,0.0
B,420.1693875,0.0
B,420.1774061,0.0
B,420.187585,0.0
B,420.2238392,0.0
B,421.0050141,0.0
B,421.020072,0.0
B,421.0314494,0.0
B,421.0412966,0.0
B,421.0443019,0.0
B,421.0526387,0.0
B,421.0556079,0.0
B,421.0567505,0.0
B,421.0609197,0.0
B,421.0777197,0.0
B,421.0806844,0.0
B,421.0840454,0.0
B,421.0889867,0.0
B,421.0919518,0.0
B,421.1086157,0.0
B,421.1140575,0.0
B,421.1147498,0.0
B,421.1169916,0.0
B,421.1283197,0.0
B,421.1452102,0.0
B,421.1506469,0.0
B,421.1534214,0.0
B,421.1551453,0.0
B,421.163454,0.0
B,421.1663016,0.0
B,421.1868341,0.0
B,421.2264214,0.0
B,421.2287011,0.0
B,421.9174708,0.0
B,422.0156566,0.0
B,422.0187481,0.0
B,422.0366124,0.0
B,422.0395233,0.0
B,422.0477134,0.0
B,422.0515692,0.0
B,422.0543598,0.0
B,422.0729369,0.0
B,422.0759007,0.0
B,422.0840552,0.0
B,422.0871265,0.0
B,422.1093723,0.0
B,422.1123987,0.0
B,422.1204739,0.0
B,422.1235725,0.0
B,422.145777,0.0
B,422.1486992,0.0
B,422.1568475,0.0
B,422.1586191,0.0
B,422.1616169,0.0
B,422.1821252,0.0
B,422.1850502,0.0
B,422.1932821,0.0
B,422.232789,0.0
B,422.9995001,0.0
B,423.0205352,0.0
B,423.0234758,0.0
B,423.025529,0.0
B,423.0319437,0.0
B,423.0357151,0.0
B,423.038732,0.0
B,423.0401201,0.0
B,423.0464807,0.0
B,423.0471395,0.0
B,423.0568769,0.0
B,423.0599389,0.0
B,423.0682345,0.0
B,423.0712613,0.0
B,423.0719926,0.0
B,423.0748437,0.0
B,423.0828862,0.0
B,423.093333,0.0
B,423.094071,0.0
B,423.0963236,0.0
B,423.1046146,0.0
B,423.1075915,0.0
B,423.1297194,0.0
B,423.1326253,0.0
B,423.1394354,0.0
B,423.1423343,0.0
B,423.1503436,0.0
B,423.1523302,0.0
B,423.1618559,0.0
B,423.1660992,0.0
B,423.1690946,0.0
B,423.1791074,0.0
B,423.2025453,0.0
B,423.2055278,0.0
B,423.233362,0.0
B,423.236149,0.0
B,423.2389117,0.0
B,424.0160782,0.0
B,424.0240907,0.0
B,424.031143,0.0
B,424.0342818,0.0
B,424.0523035,0.0
B,424.0553556,0.0
B,424.0673377,0.0
B,424.0704799,0.0
B,424.0792906,0.0
B,424.0886121,0.0
B,424.0915999,0.0
B,424.0997649,0.0
B,424.1027577,0.0
B,424.1069595,0.0
B,424.125006,0.0
B,424.1279063,0.0
B,424.1360889,0.0
B,424.1455375,0.0
B,424.1586894,0.0
B,424.1614591,0.0
B,424.1643484,0.0
B,424.1724844,0.0
B,424.2087742,0.0
B,424.2285933,0.0
B,424.2342084,0.0
B,424.9999736,0.0
B,425.0151141,0.0
B,425.0185075,0.0
B,425.0264736,0.0
B,425.0362409,0.0
B,425.0392361,0.0
B,425.0475338,0.0
B,425.0508768,0.0
B,425.0514924,0.0
B,425.0544983,0.0
B,425.0621014,0.0
B,425.0627322,0.0
B,425.0725938,0.0
B,425.0756233,0.0
B,425.0838891,0.0
B,425.0869043,0.0
B,425.0876189,0.0
B,425.091019,0.0
B,425.0921398,0.0
B,425.1009312,0.0
B,425.108989,0.0
B,425.1119703,0.0
B,425.1202342,0.0
B,425.1232857,0.0
B,425.1241058,0.0
B,425.1454122,0.0
B,425.148437,0.0
B,425.1566195,0.0
B,425.1817963,0.0
B,425.1848084,0.0
B,425.1948211,0.0
B,425.1978741,0.0
B,425.2181725,0.0
B,425.2212078,0.0
B,425.2545865,0.0
B,425.2697595,0.0
B,425.2908568,0.0
B,426.042654,0.0
B,426.046642,0.0
B,426.0502828,0.0
B,426.0678204,0.0
B,426.0790196,0.0
B,426.0831181,0.0
B,426.0837774,0.0
B,426.0860378,0.0
B,426.0976573,0.0
B,426.1042479,0.0
B,426.1153959,0.0
B,426.1195629,0.0
B,426.1406635,0.0
B,426.1436637,0.0
B,426.1517117,0.0
B,426.1536126,0.0
B,426.1603331,0.0
B,426.1770403,0.0
B,426.1800363,0.0
B,426.1881499,0.0
B,426.1899984,0.0
B,426.9343729,0.0
B,426.9944597,0.0
B,427.0058862,0.0
B,427.0156523,0.0
B,427.0187169,0.0
B,427.0308653,0.0
B,427.0339487,0.0
B,427.0421894,0.0
B,427.0519083,0.0
B,427.0550154,0.0
B,427.0631766,0.0
B,427.0663811,0.0
B,427.0670791,0.0
B,427.0701998,0.0
B,427.0784806,0.0
B,427.0802018,0.0
B,427.0814036,0.0
B,427.0860697,0.0
B,427.0882441,0.0
B,427.088952,0.0
B,427.0913364,0.0
B,427.0995179,0.0
B,427.1027228,0.0
B,427.1035115,0.0
B,427.1067554,0.0
B,427.1197903,0.0
B,427.1246909,0.0
B,427.1277722,0.0
B,427.1345882,0.0
B,427.1363061,0.0
B,427.1374056,0.0
B,427.1399904,0.0
B,427.1430614,0.0
B,427.161086,0.0
B,427.1641557,0.0
B,427.1739405,0.0
B,427.176232,0.0
B,427.1792901,0.0
B,427.1973977,0.0
B,427.2004399,0.0
B,427.210463,0.0
B,427.2337893,0.0
B,427.2701843,0.0
B,427.9309924,0.0
B,428.0261557,0.0
B,428.0342701,0.0
B,428.0502755,0.0
B,428.0624294,0.0
B,428.0655822,0.0
B,428.0709607,0.0
B,428.0767209,0.0
B,428.0835077,0.0
B,428.0987629,0.0
B,428.1018035,0.0
B,428.1130019,0.0
B,428.1199579,0.0
B,428.1352056,0.0
B,428.1382246,0.0
B,428.1563003,0.0
B,428.1593691,0.0
B,428.1926807,0.0
B,429.0101804,0.0
B,429.0134651,0.0
B,429.0212876,0.0
B,429.0312175,0.0
B,429.0343544,0.0
B,429.0464697,0.0
B,429.0496066,0.0
B,429.0577491,0.0
B,429.0594506,0.0
B,429.0606305,0.0
B,429.0675021,0.0
B,429.0706802,0.0
B,429.0771604,0.0
B,429.0828511,0.0
B,429.0859573,0.0
B,429.0892679,0.0
B,429.0941405,0.0
B,429.0958351,0.0
B,429.0989733,0.0
B,429.1039108,0.0
B,429.1070112,0.0
B,429.1136754,0.0
B,429.1167015,0.0
B,429.1191205,0.0
B,429.1223218,0.0
B,429.1255747,0.0
B,429.1321643,0.0
B,429.1353317,0.0
B,429.1403107,0.0
B,429.1434496,0.0
B,429.1500268,0.0
B,429.1530973,0.0
B,429.1555086,0.0
B,429.158762,0.0
B,429.1767259,0.0
B,429.1798174,0.0
B,429.1897645,0.0
B,429.191865,0.0
B,429.194952,0.0
B,429.2078695,0.0
B,429.213064,0.0
B,429.2494905,0.0
B,429.2858561,0.0
B,430.0052992,0.0
B,430.0416999,0.0
B,430.0561906,0.0
B,430.0628403,0.0
B,430.0780541,0.0
B,430.0812979,0.0
B,430.0866503,0.0
B,430.0924872,0.0
B,430.099185,0.0
B,430.1143948,0.0
B,430.1175607,0.0
B,430.1289186,0.0
B,430.135567,0.0
B,430.1508926,0.0
B,430.1540581,0.0
B,430.1719816,0.0
B,430.1752295,0.0
B,430.2083846,0.0
B,431.0256889,0.0
B,431.0288843,0.0
B,431.0370014,0.0
B,431.0387346,0.0
B,431.0400241,0.0
B,431.0467821,0.0
B,431.0499287,0.0
B,431.0620624,0.0
B,431.0652993,0.0
B,431.0685984,0.0
B,431.073424,0.0
B,431.0750904,0.0
B,431.0763836,0.0
B,431.083228,0.0
B,431.0863982,0.0
B,431.0928928,0.0
B,431.0961737,0.0
B,431.0984769,0.0
B,431.1016878,0.0
B,431.1048816,0.0
B,431.1099232,0.0
B,431.1114989,0.0
B,431.1147718,0.0
B,431.1195532,0.0
B,431.1227801,0.0
B,431.1292514,0.0
B,431.132519,0.0
B,431.1348749,0.0
B,431.1379429,0.0
B,431.1478209,0.0
B,431.1510478,0.0
B,431.1559278,0.0
B,431.1590848,0.0
B,431.1656739,0.0
B,431.1687534,0.0
B,431.1711999,0.0
B,431.1743183,0.0
B,431.1923101,0.0
B,431.2076104,0.0
B,431.2107712,0.0
B,431.2262552,0.0
B,431.2287241,0.0
B,431.2293623,0.0
B,431.2651271,0.0
B,432.021071,0.0
B,432.0291922,0.0
B,432.0573183,0.0
B,432.0605771,0.0
B,432.0657032,0.0
B,432.078507,0.0
B,432.0817852,0.0
B,432.0937397,0.0
B,432.0968824,0.0
B,432.1042848,0.0
B,432.108181,0.0
B,432.1148896,0.0
B,432.1181313,0.0
B,432.1231488,0.0
B,432.1301027,0.0
B,432.1335082,0.0
B,432.1512628,0.0
B,432.1664518,0.0
B,432.1697444,0.0
B,432.1875706,0.0
B,432.2239784,0.0
B,433.0049979,0.0
B,433.0163359,0.0
B,433.0260933,0.0
B,433.0316077,0.0
B,433.0413359,0.0
B,433.044565,0.0
B,433.0475906,0.0
B,433.0526399,0.0
B,433.0558897,0.0
B,433.062351,0.0
B,433.0656867,0.0
B,433.0672088,0.0
B,433.0721471,0.0
B,433.0776983,0.0
B,433.0809505,0.0
B,433.0822449,0.0
B,433.084132,0.0
B,433.0889963,0.0
B,433.0907373,0.0
B,433.0921957,0.0
B,433.0988565,0.0
B,433.0998922,0.0
B,433.1020573,0.0
B,433.1085084,0.0
B,433.1117864,0.0
B,433.1140962,0.0
B,433.1172755,0.0
B,433.1270169,0.0
B,433.1302871,0.0
B,433.1351514,0.0
B,433.1383595,0.0
B,433.1449173,0.0
B,433.1481818,0.0
B,433.1505154,0.0
B,433.1536437,0.0
B,433.1635643,0.0
B,433.1667854,0.0
B,433.1714794,0.0
B,433.1814178,0.0
B,433.1868922,0.0
B,433.1901156,0.0
B,433.2079893,0.0
B,433.2233096,0.0
B,433.2265198,0.0
B,433.2443316,0.0
B,434.0002377,0.0
B,434.036662,0.0
B,434.0399207,0.0
B,434.0448669,0.0
B,434.0508315,0.0
B,434.072975,0.0
B,434.0761593,0.0
B,434.0874987,0.0
B,434.0940197,0.0
B,434.1094163,0.0
B,434.1126694,0.0
B,434.1238868,0.0
B,434.1304461,0.0
B,434.1337548,0.0
B,434.1457733,0.0
B,434.1490654,0.0
B,434.1668552,0.0
B,434.1820913,0.0
B,434.1854074,0.0
B,434.2032605,0.0
B,434.2395123,0.0
B,435.0205447,0.0
B,435.0238347,0.0
B,435.032147,0.0
B,435.0357859,0.0
B,435.0569173,0.0
B,435.0603516,0.0
B,435.0635219,0.0
B,435.0681916,0.0
B,435.071564,0.0
B,435.0722509,0.0
B,435.0759183,0.0
B,435.0796578,0.0
B,435.0829339,0.0
B,435.0878472,0.0
B,435.0933485,0.0
B,435.0966419,0.0
B,435.1046501,0.0
B,435.1078564,0.0
B,435.1242213,0.0
B,435.125697,0.0
B,435.127427,0.0
B,435.1297445,0.0
B,435.1329581,0.0
B,435.1342918,0.0
B,435.1427721,0.0
B,435.146091,0.0
B,435.1606177,0.0
B,435.1638387,0.0
B,435.1661519,0.0
B,435.169459,0.0
B,435.1792044,0.0
B,435.1824844,0.0
B,435.2025598,0.0
B,435.2057974,0.0
B,435.2389389,0.0
B,436.0160085,0.0
B,436.0314852,0.0
B,436.0521865,0.0
B,436.0554418,0.0
B,436.0665232,0.0
B,436.0706518,0.0
B,436.088599,0.0
B,436.0918749,0.0
B,436.1030499,0.0
B,436.1250458,0.0
B,436.1282733,0.0
B,436.1461036,0.0
B,436.1613812,0.0
B,436.1648351,0.0
B,436.1825121,0.0
B,436.197708,0.0
B,436.2188487,0.0
B,436.9999969,0.0
B,437.0266449,0.0
B,437.0361967,0.0
B,437.0394468,0.0
B,437.0413699,0.0
B,437.0446237,0.0
B,437.0475969,0.0
B,437.0507835,0.0
B,437.0514787,0.0
B,437.0546596,0.0
B,437.055843,0.0
B,437.0621212,0.0
B,437.0725807,0.0
B,437.0759513,0.0
B,437.0839177,0.0
B,437.0873227,0.0
B,437.0986202,0.0
B,437.100873,0.0
B,437.1090446,0.0
B,437.1124049,0.0
B,437.1200811,0.0
B,437.1453891,0.0
B,437.1486611,0.0
B,437.1584408,0.0
B,437.1760961,0.0
B,437.1818171,0.0
B,437.1850875,0.0
B,437.1948797,0.0
B,437.1982248,0.0
B,437.2181958,0.0
B,437.2215073,0.0
B,438.0105335,0.0
B,438.0315332,0.0
B,438.0397466,0.0
B,438.0468724,0.0
B,438.0498548,0.0
B,438.0577897,0.0
B,438.0610575,0.0
B,438.067834,0.0
B,438.0712311,0.0
B,438.0819799,0.0
B,438.086239,0.0
B,438.1042165,0.0
B,438.1076104,0.0
B,438.1186783,0.0
B,438.1406487,0.0
B,438.1439181,0.0
B,438.1535648,0.0
B,438.1770322,0.0
B,438.1804473,0.0
B,438.9943729,0.0
B,439.0056625,0.0
B,439.0155913,0.0
B,439.0188874,0.0
B,439.0308274,0.0
B,439.0341811,0.0
B,439.042284,0.0
B,439.0519257,0.0
B,439.0553544,0.0
B,439.0631972,0.0
B,439.0665681,0.0
B,439.0671484,0.0
B,439.0704395,0.0
B,439.0777752,0.0
B,439.0784414,0.0
B,439.0813304,0.0
B,439.0883421,0.0
B,439.0916427,0.0
B,439.099516,0.0
B,439.1029156,0.0
B,439.1035336,0.0
B,439.1067569,0.0
B,439.1166177,0.0
B,439.1198835,0.0
B,439.1246809,0.0
B,439.1280371,0.0
B,439.1344132,0.0
B,439.1376698,0.0
B,439.1440919,0.0
B,439.1473606,0.0
B,439.1565188,0.0
B,439.1610948,0.0
B,439.1644662,0.0
B,439.1740963,0.0
B,439.1773436,0.0
B,439.1974621,0.0
B,439.200842,0.0
B,439.2104892,0.0
B,439.2338236,0.0
B,439.2371735,0.0
B,439.2701459,0.0
B,440.0262359,0.0
B,440.0471434,0.0
B,440.0623841,0.0
B,440.0655535,0.0
B,440.0734313,0.0
B,440.0834603,0.0
B,440.0868609,0.0
B,440.09891,0.0
B,440.1019622,0.0
B,440.1199053,0.0
B,440.1233161,0.0
B,440.1410486,0.0
B,440.1562701,0.0
B,440.15979,0.0
B,440.1926954,0.0
B,440.2036394,0.0
B,440.9470782,0.0
B,441.0101721,0.0
B,441.0214805,0.0
B,441.0242777,0.0
B,441.0312874,0.0
B,441.034714,0.0
B,441.0464592,0.0
B,441.0498272,0.0
B,441.0577531,0.0
B,441.0606205,0.0
B,441.0613166,0.0
B,441.067511,0.0
B,441.0709458,0.0
B,441.0788356,0.0
B,441.0821924,0.0
B,441.0828712,0.0
B,441.0861349,0.0
B,441.0958433,0.0
B,441.1039335,0.0
B,441.1073341,0.0
B,441.1151443,0.0
B,441.1185826,0.0
B,441.11932,0.0
B,441.122566,0.0
B,441.1403475,0.0
B,441.1437895,0.0
B,441.150122,0.0
B,441.1556231,0.0
B,441.1590535,0.0
B,441.176759,0.0
B,441.1801397,0.0
B,441.1897158,0.0
B,441.213131,0.0
B,441.2165082,0.0
B,441.2261872,0.0
B,441.24953,0.0
B,441.2858786,0.0
B,442.0051966,0.0
B,442.0417211,0.0
B,442.0450903,0.0
B,442.0627542,0.0
B,442.0658039,0.0
B,442.0780113,0.0
B,442.0814588,0.0
B,442.0926235,0.0
B,442.0991261,0.0
B,442.1025226,0.0
B,442.1144314,0.0
B,442.1173195,0.0
B,442.1289289,0.0
B,442.135576,0.0
B,442.1390211,0.0
B,442.1719647,0.0
B,442.1754733,0.0
B,442.9896075,0.0
